field0,response_id,language,version,summary.word_count,summary.words_per_sentence,summary.sentence_count,summary.six_plus_words,summary.emojis,summary.emoticons,summary.hashtags,summary.urls,summary.capitals,personality.extraversion,personality.active,personality.assertive,personality.cheerful,personality.energetic,personality.friendly,personality.sociable,personality.openness,personality.adventurous,personality.artistic,personality.emotionally_aware,personality.imaginative,personality.intellectual,personality.liberal,personality.conscientiousness,personality.ambitious,personality.cautious,personality.disciplined,personality.dutiful,personality.organized,personality.self_assured,personality.neuroticism,personality.aggressive,personality.anxiety_prone,personality.impulsive,personality.melancholy,personality.self_conscious,personality.stress_prone,personality.agreeableness,personality.cooperative,personality.empathetic,personality.genuine,personality.generous,personality.humble,personality.trusting,social_dynamics.social,social_dynamics.affiliation,social_dynamics.inward_focus,social_dynamics.outward_focus,social_dynamics.authentic,social_dynamics.negations,social_dynamics.clout,drives.affiliation,drives.achievement,drives.risk_seeking,drives.risk_aversion,drives.power,drives.reward,cognition.analytical_thinking,cognition.cognitive_processes,cognition.causation,cognition.certainty,cognition.comparisons,cognition.differentiation,cognition.discrepancies,cognition.insight,cognition.tentative,additional_indicators.focus_past,additional_indicators.focus_present,additional_indicators.focus_future,additional_indicators.self_focus,additional_indicators.external_focus,sallee.sentiment,sallee.goodfeel,sallee.badfeel,sallee.emotionality,sallee.non_emotion,sallee.ambifeel,sallee.admiration,sallee.amusement,sallee.excitement,sallee.gratitude,sallee.joy,sallee.love,sallee.anger,sallee.boredom,sallee.disgust,sallee.fear,sallee.sadness,sallee.calmness,sallee.curiosity,sallee.surprise
ADYZN70LHMS7S,2d76a04e-3e38-4384-8844-cf056ce77778,en,v1.0.0,10,10,1,0,0,0,0,0,0,52.70945182,43.54976846,41.61976692,66.11218144,60.93227306,67.65801379,31.71886664,33.97497795,59.72961733,45.03680337,22.47822875,40.44438815,20.57894642,37.07560397,49.82363421,49.59325594,15.59520675,32.82779116,55.38381263,1.095934851,98.42118433,22.85207876,29.09157174,13.41041557,55.35684178,24.524025,3.388889301,0.702949755,69.97096931,59.76655763,54.07808036,80.03523093,69.3656198,74.88079962,85.82182013,0.007925821,0.129990347,1.017244092,0.132417446,0.28016564,0.498185398,63.64608669,0.129990347,0.059124959,52.23868245,2.238682446,0.007224312,100,0.932585895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.833333333,0,0.833333333,0.166666667,0,0.833333333,0,0,0.5,0,0.333333333,0,0,0,0,0,0,0,0
A1QQHWTPZYIXM3,c3c6937b-c17b-4ff7-a9f2-097a5152b39f,en,v1.0.0,35,7,5,0.428571429,0,0,0,0,0.023809524,58.63883098,51.44790024,32.51976378,99.11824751,60.93227306,67.58456207,44.21687506,47.46144111,59.72961733,67.94129618,38.83946115,29.88175674,33.45468845,72.95488498,37.8354321,24.6020468,32.25921797,31.09745756,28.85207169,1.095934851,98.42118433,33.55815509,29.07809563,24.22595033,72.33728084,38.56333975,17.56125872,16.06858287,61.76134169,59.76655763,82.6215571,40.40956735,61.18448973,62.67940635,59.80598702,0.007925821,0.129990347,1.017244092,0.132417446,0.28016564,0.498185398,63.64608669,0.129990347,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.682864431,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0.713631157,0.713631157,0,0.713631157,0.286368843,0,0,0,0,0,0.270904926,0.713631157,0,0,0,0,0,0,0,0
AKWBRE0JKA2A1,87a3daeb-7dd8-48da-b43b-cf035add5c15,en,v1.0.0,50,10,5,0.5,0,0,0,0,0.020408163,42.61425971,35.37815913,44.99603155,41.21650585,49.82804128,37.45660671,38.30904376,39.36634519,59.72961733,29.40128599,13.3885645,14.35033731,46.14485429,62.23752026,35.29733351,34.21091547,48.74293407,38.85297607,22.24987995,1.095934851,63.27734736,37.28683053,24.90413151,42.6429897,64.94115689,33.25931821,46.67237534,35.05935207,32.26336364,35.58705138,32.00673109,24.77569756,21.44865052,47.14766307,52.75306501,0.007925821,0.129990347,1.017244092,0.132417446,23.54508853,100,0,0.129990347,0.059124959,2.259372672,52.21799222,99.99160424,0.035163448,0.782983193,0.3,0.1,0,0,0.2,0,0,0.1,0,0.2,0,0,0,0.090909091,0.181818182,0.090909091,0.272727273,0.727272727,0,0.181818182,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0
A1577W1CXJ2WI9,96613d26-6aac-4b1d-8372-f24b2f0b9648,en,v1.0.0,10,2,5,0,0,0,0,0,0.166666667,62.40114782,35.22726765,41.62504428,99.11824751,60.93227306,84.23973572,56.71686938,35.87003108,45.46247309,66.66280427,22.48790392,40.45890091,11.12638352,64.33874121,36.77875515,24.6020468,15.59520675,21.71423063,35.51007233,1.095934851,98.42118433,30.05502248,29.09882812,22.25213857,69.25927092,24.524025,8.274742866,40.14094874,65.39994954,66.42455828,54.08625297,80.03523093,52.85180426,87.47375406,78.55486145,100,100,1.017244092,0.132417446,0.28016564,0.498185398,100,100,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.019227941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885452463,0.885452463,0,0.885452463,0.114547537,0,0,0,0,0,0.312714777,0.885452463,0,0,0,0,0,0,0,0
AKIQW8M8Q74HG,cf59e644-b9ab-4a23-967c-519ff7dcfb9f,en,v1.0.0,25,5,5,0.2,0,0,0,0,0.047619048,43.4070722,52.01841247,23.53188614,66.11310561,39.57443764,51.0847136,41.84158447,38.50985466,59.72961733,45.03864626,22.47961091,40.4464614,23.76816363,64.33874121,37.19117775,24.6020468,15.59520675,32.12306882,28.85207169,25.12349969,90.17262134,26.27716937,29.09260837,22.40884793,55.35802649,24.524025,15.89373559,10.66809512,66.70640475,53.16770724,68.31517053,93.60076339,61.18448973,62.61715836,71.60779338,0.007925821,0.129990347,100,0.132417446,100,0.498185398,0.06584084,0.129990347,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.932585895,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.85,0.85,0,0.85,0.15,0,0,0,0,0,0,0.4,0,0,0,0,0,0.45,0,0
A20ODFGO5J70UA,2ed22538-ce16-4dfb-8434-4f9ed7032d7b,en,v1.0.0,40,6.666666667,6,0.25,0,0,0,0,0.088235294,46.78204983,43.54976846,40.71187194,43.14267432,60.93227306,40.84372552,50.02411051,37.69701407,45.44613076,55.23652027,36.12896367,31.10468143,17.59307408,71.32459286,31.79358538,34.20757419,15.59520675,29.86896868,28.76474735,26.08534727,44.84106534,47.11698726,51.91103962,37.14715943,93.61934266,36.51922772,13.27178548,66.61811809,61.51520127,46.55036803,68.16916168,47.10702914,57.2230959,72.99362669,82.32705992,92.68479008,0.129990347,92.87392239,99.84275428,0.28016564,0.498185398,99.00611698,0.129990347,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.01,0.25,0,0.125,0,0,0.125,0,0,0.25,0.125,0,0.125,0.125,0.090909091,0.090909091,0,0.454545455,0.545454545,0.363636364,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0
A2IYMZSE5YVU7F,7d86a25a-a9ee-4388-b4f0-b082ba26836e,en,v1.0.0,250,11.9047619,21,0.2,0,0,0,0,0.038461538,59.09239424,53.74531753,56.88462409,77.9028809,55.55846923,49.44054923,55.52000744,39.41880265,59.72961733,41.1407242,20.34957626,18.34426759,44.8011344,40.6367647,57.67382005,86.381537,50.81394756,55.15817188,29.17552553,45.74200016,58.18834974,41.70671722,37.50902833,49.41825864,60.56300005,34.75391512,34.12166963,53.55560332,41.61055786,44.70168472,48.33216432,30.87591374,39.39153655,34.6544567,53.50105952,99.06051947,0.129990347,8.077045812,99.75171729,2.616455622,0.498185398,99.96687044,0.129990347,71.37810286,42.79152528,11.68583961,99.58861966,80.75150262,0.527142857,0.14,0.02,0.02,0.02,0.06,0.06,0.02,0.04,0,0.14,0.02,0.02,0.12,0.106830123,0.106830123,0,0.176882662,0.823117338,0.070052539,0.017513135,0,0,0,0.089316988,0,0,0,0,0,0,0,0,0
A2R03U5UAX219B,14bc83c3-6824-4614-88c0-d53f38a883d8,en,v1.0.0,20,2,10,0.25,0,0,0,0,0.095238095,55.24987057,35.22726765,41.62353646,66.11310561,60.93227306,75.9877574,56.55294117,42.76276531,45.46247309,82.31079488,22.48513958,40.4547544,23.49928447,64.33874121,36.77893461,24.6020468,15.59520675,21.71604571,35.51007233,1.095934851,98.42118433,29.54098194,29.09675487,19.56824538,65.03935505,24.524025,15.9636174,34.2355523,66.04567913,66.42455828,82.64259612,67.09855908,52.85180426,87.47375406,62.16674981,99.99168584,100,1.017244092,0.132417446,0.28016564,0.498185398,100,100,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.386043956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878493317,0.878493317,0,0.878493317,0.121506683,0,0,0,0,0,0,0.878493317,0,0,0,0,0,0,0,0
A3E1JS2EB8ZH94,2fea55c3-4939-48f2-b680-2d94b01c3439,en,v1.0.0,165,16.5,10,0.242424242,0,0,0,0,0.023255814,41.29416668,39.18955392,23.43001297,51.78095052,60.42816582,44.49345701,26.01542282,49.96720342,35.60249636,62.0691962,25.21420619,18.82287792,65.29299422,58.49212661,28.11804522,16.56295172,33.22642604,39.28427766,15.86973167,26.88888383,54.6131686,47.25883092,40.56124231,28.05612302,51.85582584,62.55460195,42.5566333,36.28137452,42.93005332,45.24292899,54.53983189,69.59431619,28.09367196,49.55039176,37.62796771,0.923447829,0.129990347,37.76933815,0.132417446,93.39923527,0.498185398,13.02291141,0.129990347,85.07552032,2.259372672,52.21799222,0.007224312,0.035163448,0.578356643,0.151515152,0,0,0.121212121,0.060606061,0,0.060606061,0.03030303,0.060606061,0.060606061,0,0.060606061,0,-0.082758621,0.044827586,0.127586207,0.227586207,0.772413793,0.055172414,0,0,0,0,0.044827586,0,0.044827586,0.082758621,0,0,0,0,0,0
AKKHOHMSSHYUE,f0c2798b-b986-417c-a605-546aac3d9100,en,v1.0.0,85,85,1,0.176470588,0,0,0,0,0.047619048,37.20188843,45.69623913,6.333890912,48.59973292,49.92746833,46.86167636,47.44678959,32.33798602,45.46398663,39.91063366,5.837678574,19.68961396,24.13351503,70.21672814,36.5702833,20.18955399,48.75528703,44.84840615,32.1696598,50.72070118,50.22876803,35.9004349,16.38413108,39.73420363,56.16835921,38.41359904,38.52317122,46.41385698,55.16742998,51.52266142,48.84902371,72.11617443,51.11893375,57.36110507,59.44504264,0.007925821,0.129990347,90.28311096,0.132417446,90.61658086,0.498185398,0.412079668,0.129990347,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.031237233,0.176470588,0.058823529,0,0,0.058823529,0,0,0.058823529,0.117647059,0.058823529,0,0.117647059,0,0.058823529,0.058823529,0,0.058823529,0.941176471,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0
ABWHWMXZDQ25C,9b9e26bb-2c87-4251-803d-f5ec04232eb9,en,v1.0.0,65,4.333333333,15,0.153846154,0,0,0,0,0.0625,54.6428856,51.94939181,32.68630854,66.11125963,60.93227306,71.27628643,59.94422361,42.45963048,31.8598596,75.52730226,22.42294227,52.86048146,36.10295862,37.07560397,51.27537469,49.59325594,29.64100678,32.86420276,62.03400182,1.095934851,90.26330117,30.9292548,29.05114392,17.11239001,60.76124153,24.52521019,37.50973179,31.58906468,74.75961626,59.89265731,95.60608754,83.16406726,69.37047963,71.66401191,74.27617283,41.5440337,99.8994908,98.89524942,0.132417446,47.51996374,0.498185398,17.59652695,99.8994908,0.059124959,52.23868245,2.238682446,0.007224312,100,0.654639805,0,0,0,0.076923077,0,0,0,0,0.076923077,0,0,0.153846154,0,0.578592499,0.578592499,0,0.578592499,0.421407501,0,0.210703751,0,0,0.252844501,0,0.325747998,0,0,0,0,0,0,0,0
A1SJFQ8VSKZWHF,a02395e3-e243-4cd5-9889-48928f4d00f1,en,v1.0.0,114,6.333333333,18,0.105263158,0,0,0,0,0.039473684,48.50225705,43.54976846,33.53435879,53.95773467,60.93227306,58.29882617,44.6165061,35.06762333,59.72961733,67.79571093,22.34139541,31.67685596,16.09888409,37.07485043,47.80898827,49.59221982,18.31617193,44.0226897,47.62831271,1.095934851,89.34705813,44.01923805,42.65035263,39.65997787,83.41113231,38.31659547,37.8075462,35.7155511,67.28429947,49.19996772,82.2870114,70.08693905,66.64627075,68.67023442,64.42317404,0.007925821,0.129990347,1.017244092,0.132417446,0.28016564,99.96640924,9.426071866,0.129990347,0.059124959,52.23868245,2.238682446,0.007224312,100,0.01,0.052631579,0,0,0,0.052631579,0,0,0,0,0.210526316,0,0,0,0.422946368,0.456890699,0.033944331,0.490835031,0.509164969,0,0.330278344,0,0,0.253224711,0,0.092668024,0.033944331,0,0,0,0,0,0,0
APN3J5IUV91MV,0f471d11-1bb0-4054-aa9e-215430293232,en,v1.0.0,10,10,1,0.5,0,0,0,0,0.857142857,49.59766974,43.54976846,32.53484195,55.04043539,71.77203547,59.35420425,31.71886664,46.22417111,73.66645472,67.2620078,22.48790392,40.45890091,30.57730603,64.33874121,35.26770519,24.6020468,15.59520675,21.71423063,28.88555593,1.095934851,98.42118433,19.23682269,29.09882812,13.41041557,55.36513478,10.58718761,11.07776383,0.702949755,60.82406083,64.79976966,82.64492979,60.03851172,44.5754844,74.99000285,64.46453809,0.007925821,0.129990347,1.017244092,0.132417446,0.28016564,0.498185398,63.64608669,0.129990347,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.932585895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886749717,0.886749717,0,0.886749717,0.113250283,0,0.886749717,0,0.660249151,0,0,0,0,0,0,0,0,0,0,0
A3FLYMWRPCK731,bf2b33bd-31c1-4a94-89e1-6df5efd12153,en,v1.0.0,120,12,10,0.25,0,0,0,0,0.043478261,47.76593448,55.41962741,30.28182188,65.86914608,39.57443764,59.16880479,54.3942935,43.4814996,32.28217236,75.59257821,22.38009551,51.17217605,39.41345141,37.09789309,52.08500531,49.57109738,30.91898819,45.72528703,36.32028551,54.65356599,90.19685207,30.7281277,29.02004589,17.42774001,61.35249016,24.52639537,37.69832045,28.67499722,63.4395758,60.9463993,95.17594805,67.50978137,54.61111325,51.13031839,60.89452311,3.766565468,95.23553404,99.67604592,0.132417446,89.77185891,0.498185398,5.450145218,95.23553404,0.059124959,52.19730199,2.280062898,0.007224312,99.91551025,0.620352734,0,0,0,0.041666667,0,0,0,0,0.083333333,0,0,0.166666667,0,0.521322889,0.521322889,0,0.521322889,0.478677111,0,0,0,0,0,0,0.124673629,0,0,0,0,0,0.39664926,0,0
A2LFGBMPZPSAMV,a10bd971-b5da-4343-896b-08a2a53c9879,en,v1.0.0,235,15.66666667,15,0.234042553,0,0,0,0,0.03030303,51.70011668,57.88181232,40.99044085,65.21049728,50.67983021,60.55563144,38.76808107,50.64557644,51.80564522,66.24107675,22.19350743,52.21760662,49.86217175,57.4336073,47.1860249,36.69518377,39.22508145,12.54232136,57.34581654,25.36157169,87.28728903,28.95400008,29.49523702,25.39155901,54.96977618,24.58209889,39.67222134,7.203137073,54.60731774,48.16808432,69.74374511,34.64782005,57.08537237,52.67586049,56.31666941,4.143400433,55.59779514,41.32902163,0.132417446,18.73038536,0.498185398,33.53994255,55.59779514,0.059124959,2.259372672,52.21799222,96.81034285,0.035163448,0.987437757,0.042553191,0,0,0.021276596,0.021276596,0,0,0.042553191,0,0.042553191,0,0.063829787,0,0.307549423,0.307549423,0,0.442749104,0.557250896,0.135199682,0.212153377,0,0,0,0,0.095396046,0,0,0,0,0,0,0,0.135199682
A1N4MVSWIRSMIT,e04c34da-a47b-41db-95e5-3c13046495aa,en,v1.0.0,35,35,1,0,0,0,0,0,0.034482759,41.19276186,68.5443114,23.31913049,36.79261861,49.82711202,45.43988724,40.28632753,44.37405769,59.72961733,70.70865,38.49605237,40.0708945,25.22350751,58.49814532,41.07664975,41.50639821,48.87639549,44.0915569,22.23102178,26.0940137,66.72999866,42.50659843,28.92519938,54.93822078,66.16106033,38.80742446,31.39014294,60.33860057,53.51601443,55.48651171,94.58426751,60.57762923,33.86772526,66.95918349,39.35677258,97.11517669,0.129990347,1.017244092,99.95034346,2.938606485,0.498185398,99.46164576,0.129990347,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.29296974,0.142857143,0,0,0,0,0.142857143,0,0.142857143,0,0.285714286,0.142857143,0,0.142857143,0,0,0,0.454545455,0.545454545,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A4UJH2NJW002Y,5cf7099e-d30d-4460-8967-130f17211f89,en,v1.0.0,50,10,5,0.1,0,0,0,0,0.027777778,56.70401824,35.22726765,41.5971497,66.1121838,60.93227306,82.20688517,63.54863539,34.21050069,31.28492914,62.14349074,22.43676386,52.65016716,19.0774077,37.07560397,55.85118209,49.59325594,32.08658641,32.85509165,74.64971538,1.095934851,98.41980161,28.03563717,29.06151011,11.68341914,66.78499286,24.52521019,8.458227981,34.20993305,71.22917098,66.42455828,54.04297973,70.93842499,69.36561042,81.68411274,91.55306821,74.71605521,100,1.017244092,0.132417446,0.28016564,0.498185398,97.61469351,100,0.059124959,52.23868245,2.238682446,0.007224312,100,0.258894009,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.611111111,0.611111111,0,0.611111111,0.388888889,0,0.333333333,0,0,0.111111111,0,0.5,0,0,0,0,0,0,0,0
A2RID8C0PQDMAS,8ae44afb-0ae7-4b78-b8f1-90ee4ada9cab,en,v1.0.0,45,45,1,0.111111111,0,0,0,0,0.03125,54.55178468,35.22726765,41.21283115,59.64277341,61.21706385,72.34863443,66.42356324,41.54274493,31.62816623,95.84331162,38.65839975,32.8128375,18.65435059,55.52981659,37.97150438,24.59479395,48.36861326,39.41584577,35.51007233,1.095934851,77.17613871,46.59056635,28.95163292,44.53763609,76.00174673,42.72402788,45.86102396,72.16166172,62.53228188,64.48401341,82.46195993,69.18720035,50.69479764,80.62240341,47.40608901,85.43038315,100,1.017244092,0.132417446,0.890700086,0.498185398,63.64608669,100,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.188236808,0.222222222,0.111111111,0,0,0.111111111,0,0,0,0,0.111111111,0,0,0,0.307692308,0.384615385,0.076923077,0.461538462,0.538461538,0,0,0,0,0,0,0.384615385,0,0,0,0.076923077,0,0,0,0
A3UE3Z1GP28DRW,97fe34f4-8286-401f-a060-35fd40b44880,en,v1.0.0,50,10,5,0.2,0,0,0,0,0.020833333,47.69866455,36.23205976,49.93382132,55.04043539,39.59504801,59.35420425,44.83645999,40.41524194,59.72961733,62.67518223,22.45334979,40.28150503,27.59296114,46.04577837,55.26293687,62.08796215,32.08658641,65.25654875,28.88555593,50.08972544,87.76625288,36.07159839,41.56761873,29.86163618,91.48116676,24.524025,18.74518197,26.92799152,54.85523341,59.76655763,82.61570617,44.65743414,36.93894706,56.81500692,75.41761759,0.007925821,0.129990347,1.017244092,0.132417446,0.676134346,0.498185398,63.64608669,0.129990347,0.059124959,52.23868245,2.238682446,0.007224312,100,0.527142857,0.1,0,0.1,0,0,0,0,0,0,0.2,0,0,0,0.666666667,0.666666667,0,0.666666667,0.333333333,0,0.583333333,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0
A1VRZOJ7MNAJME,7e40e7b9-faac-4c6e-9921-693161aa5403,en,v1.0.0,140,14,10,0.142857143,0,0,0,0,0.027522936,46.93320476,43.91635432,21.53996679,59.34984676,68.60493939,41.42109013,53.80353674,53.22762833,40.86297477,91.62717027,34.62202802,54.75610089,38.90913716,71.8678854,40.53703704,47.90588734,48.72157183,32.28636611,28.18321146,1.095934851,65.93878748,44.36269536,31.89781201,44.79094058,50.64194639,45.38614832,50.73374008,56.6154433,62.95748412,52.0561213,91.1303969,86.35114598,50.76370266,72.79222874,43.24057294,1.91810942,90.71651875,97.40017046,0.132417446,33.68137688,98.5725375,0.379089234,90.71651875,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.145774583,0.214285714,0.071428571,0,0.071428571,0.035714286,0.071428571,0.035714286,0,0.035714286,0.035714286,0.035714286,0.142857143,0,0.136128505,0.136128505,0,0.319357473,0.680642527,0.183228968,0,0,0,0,0,0.136128505,0,0,0,0,0,0,0,0
A3TFW9R3OCAGUI,b0687b03-25b5-4f84-8eaf-2c2ed0634b19,en,v1.0.0,195,19.5,10,0.051282051,0,0,0,0,0.014705882,54.49739575,43.19459995,43.14847377,64.87562716,52.73239188,74.06806598,57.94229148,43.44679755,32.484195,76.76360927,51.15109838,51.54632689,27.9867666,38.91513194,58.43146079,49.59014757,41.94082855,33.63609007,86.27160449,22.69025854,80.1934604,37.04339021,28.76090164,28.31847207,62.33368806,39.29154881,33.52015211,36.4544725,73.14058826,57.024981,88.45311476,66.37642081,76.24908053,71.46899918,69.37424634,41.5440337,98.45061761,58.24738187,31.22568898,0.346141138,0.498185398,78.6664326,98.45061761,0.059124959,52.23868245,2.238682446,0.007224312,100,0.584760496,0,0,0,0,0,0,0,0,0.025641026,0.051282051,0,0.076923077,0.025641026,0.345454545,0.381818182,0.036363636,0.418181818,0.581818182,0,0.181818182,0,0,0.218181818,0,0.163636364,0,0,0,0.036363636,0,0,0,0
A27IT9W7WU080F,56b873e8-20f9-444f-87ef-9ff49c0801a5,en,v1.0.0,110,7.333333333,15,0.272727273,0,0,0,0,0.021052632,64.46019127,56.05531142,55.51978866,95.9670709,60.93227306,69.3810231,40.78394571,48.77621774,59.72961733,67.84639141,38.02824432,50.90496023,40.20016658,45.69329848,56.63580542,61.81113927,16.50697735,36.8261692,54.96188156,32.84617975,96.51617664,29.97737982,40.81712057,16.30252484,56.0778876,24.5323213,27.3409921,11.70261483,64.8718399,53.72199254,72.43926855,66.71247971,67.71884359,55.1494272,65.76702255,63.29524255,0.129990347,23.47826168,71.3647273,44.13449194,0.498185398,63.64608669,0.129990347,0.059124959,52.2345444,2.242820492,97.77547799,99.99155096,0.879337397,0.045454545,0,0,0.045454545,0.045454545,0,0,0,0,0.045454545,0,0.045454545,0.045454545,0.400458473,0.400458473,0,0.400458473,0.599541527,0,0.343149356,0,0,0.105801446,0.057309117,0.070534297,0,0,0,0,0,0,0,0
A26GEEGKDA0D58,7e9ffa83-79dd-457f-804f-bded03066c68,en,v1.0.0,175,7,25,0.2,0,0,0,0,0.048611111,49.23920817,61.72868634,21.87837017,62.3823662,67.56431505,48.83489346,42.78453164,52.55511719,48.48681193,84.23315079,35.80621477,44.94430354,40.48835729,72.38669228,42.85756888,48.75176807,32.27472251,34.05611913,34.28142341,1.901697649,77.41359403,43.02509935,30.19096695,50.15543043,53.72411619,42.43511816,42.79576474,56.72316622,68.99569906,58.21368655,94.26391854,90.70141926,60.09488005,71.42555646,51.83603699,0.711988472,78.82962814,100,0.132417446,87.50273316,0.498185398,0.06584084,78.82962814,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.29296974,0.2,0.057142857,0,0.085714286,0.028571429,0.085714286,0.028571429,0,0,0.085714286,0.057142857,0.2,0,0.168831169,0.168831169,0,0.335064935,0.664935065,0.166233766,0,0,0,0,0,0.168831169,0,0,0,0,0,0,0,0
A3JDSBP01M7R2R,758f25c3-7585-41be-861e-39d3ff87b848,en,v1.0.0,30,6,5,0.166666667,0,0,0,0,0.043478261,51.3672061,35.22726765,32.62892163,66.1121838,60.93227306,67.71561346,51.27679428,39.42222074,45.46247309,44.98335973,22.43814602,40.38426405,31.382298,64.33874121,40.52512033,24.6020468,15.59520675,21.7469767,47.57970661,25.96814975,90.19823479,28.66271001,29.06254673,22.37939756,55.32248515,24.52521019,18.66033634,30.20159569,63.11851851,59.84730482,67.72123876,59.99159304,60.39532569,62.75695162,71.60779338,99.38476037,100,99.67604592,0.132417446,8.095491989,0.498185398,63.64608669,100,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.932585895,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0.615384615,0.615384615,0,0.615384615,0.384615385,0,0,0,0,0,0,0.615384615,0,0,0,0,0,0,0,0
A1SW8WT1S0GHQV,fa813fb6-e55b-48f2-a841-7a2d0ee413eb,en,v1.0.0,84,7,12,0.357142857,0,0,0,0,0.03030303,53.6468534,68.52283148,37.46000207,66.10572957,60.93227306,51.12388364,42.82054687,51.92609259,46.4327322,56.57568914,22.26261363,60.94153048,64.19087338,37.07485043,52.87395581,74.52528238,32.21724846,32.97006206,41.89284985,1.095934851,82.04830765,30.99681458,28.93608263,35.02082173,45.87962861,24.53113612,31.08115846,36.13882599,59.60005407,59.99311689,66.03855899,76.27498739,56.83823655,34.97351492,66.79142757,0.007925821,0.129990347,97.40017046,0.132417446,100,0.498185398,0,0.129990347,99.84872925,52.23868245,2.238682446,0.007224312,100,0.682864431,0.285714286,0,0,0.142857143,0.142857143,0.071428571,0.071428571,0,0.071428571,0,0.071428571,0.142857143,0,0.457627119,0.457627119,0,0.457627119,0.542372881,0,0.09039548,0,0,0,0,0.367231638,0,0,0,0,0,0,0,0
A3RY7MA4VRMXN6,c5c98ee3-f77f-48a0-a41d-b6276b27294c,en,v1.0.0,95,15.83333333,6,0.105263158,0,0,0,0,0.026666667,58.97061202,43.54483918,59.76341718,65.8448905,60.93227306,60.47401046,56.15679044,37.96434781,45.65510134,62.29571731,43.79060846,25.79793646,26.37788553,37.04696941,50.17337165,61.94069425,18.31617193,44.42005179,40.30017144,13.20337699,84.51538566,39.09397059,33.89184726,33.93600196,69.60971725,24.82149939,53.25053243,53.76735235,55.69363332,60.95957436,66.45826569,81.12732198,44.97883127,46.56704463,52.92290192,80.28834762,98.65160228,29.37195065,81.92501862,5.805847672,99.96640924,27.81368396,98.65160228,98.23539265,52.23868245,2.238682446,99.10171097,100,0.35064049,0.105263158,0.052631579,0,0.052631579,0.052631579,0,0,0,0,0.157894737,0,0.052631579,0.052631579,0.260869565,0.260869565,0,0.260869565,0.739130435,0,0.043478261,0,0,0,0,0.217391304,0,0,0,0,0,0,0,0
A2H99IQJ0JT4MU,f27ffccc-de55-4c98-9665-61f56a4a60a8,en,v1.0.0,10,10,1,0,0,0,0,0,0.166666667,55.26546018,35.22726765,41.61976692,66.11310561,60.93227306,75.98845025,56.71686938,35.86504312,45.46247309,66.64990404,22.47822875,40.44438815,11.12638352,64.33874121,36.77938363,24.6020468,15.59520675,21.7205871,35.51007233,1.095934851,98.42118433,30.05234824,29.09157174,22.25213857,69.25097792,24.524025,8.274742866,40.14094874,65.39871507,66.42455828,54.07808036,80.03523093,52.85180426,87.47375406,78.55486145,100,100,1.017244092,0.132417446,0.28016564,0.498185398,100,100,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.019227941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.833333333,0,0.833333333,0.166666667,0,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0
